County,State,Positive_Cases,Deaths,Elderly_pop,Young_pop,WHITE,NON_WHITE,NUM_STAFFED_BEDS,NUM_ICU_BEDS,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,eightieth_percentile_income,twentieth_percentile_income,percent_adults_with_diabetes,percent_below_poverty,area_sqmi,percent_rural,POP_TOTAL,POP_DENSITY,Positive_Case_Rate,Death_Rate,min_temp,max_temp,mean_temp,wind_speed,precipitation,station_pressure,dewpoint,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3,cluster_5
Swain,North Carolina,168,3,2803,11468,9000,5271,44,8,35.4867917,-83.492642,21.8581178,31.1,18.3244704,71354,16251,13,23.4,527.9945541,100,14271,27.02868787,0.011772125,0.000210217,42.9,88.12258065,65.91228668,2.545022515,0.202029238,887.5364993,58.86625678,-0.607231328,-0.421685504,1,4
Sweet Grass,Montana,52,2,1025,2712,3559,178,25,4,45.8138413,-109.94106,13.95205648,28,9.87654321,100191,24641,5,11.8,1855.464341,100,3737,2.014051102,0.013914905,0.000535189,24.33607385,91.33529412,55.66106365,8.518629779,0.039887103,872.4636569,35.32460437,-0.466131153,0.118651288,1,4
Sweetwater,Wyoming,378,2,5489,36854,39698,2645,74,13,41.65953806,-108.8795667,18.07342159,29.8,14.46499513,122033,30693,8.8,11,10426.72205,10.91631283,42343,4.061007841,0.008927095,4.72E-05,22.75,89.17419355,54.94396697,9.722907066,0.014104918,794.7583525,27.30513441,-0.794574046,-0.692736803,1,4
Swift,Minnesota,156,1,2079,7187,8764,502,33,6,45.2826944,-95.681449,15.21112605,37.5,6.003855687,100710,20924,13.6,12.4,742.0382322,67.3821936,9266,12.4872272,0.016835744,0.000107921,30.275,84.2,58.50013092,6.778957897,0.093600644,974.7390263,47.14492914,-0.273796478,-0.591774903,1,4
Swisher,Texas,112,3,1305,6092,6409,988,20,3,34.5303995,-101.735,16.79298083,24.2,22.46967228,78380,16857,6.5,23.4,890.1592054,37.5732111,7397,8.309749487,0.015141273,0.00040557,38.3,96.03548387,68.69465438,8.403102919,0.036194414,898.9784025,46.10483871,-0.3853759,-0.096868556,1,4
Switzerland,Indiana,74,0,1870,8881,10404,347,0,0,38.8261914,-85.036982,24.01962089,34.4,11.4521301,82944,21291,22.2,21.5,220.6610513,100,10751,48.72178364,0.006883081,0,41.26666667,90.22580645,66.58439324,7.203917051,0.134844086,983.5987865,53.7427573,-0.929170567,-0.771217092,1,4
Talbot,Georgia,166,6,1577,4618,2636,3559,0,0,32.6995062,-84.533013,17.95276215,37.3,15.1957672,66672,15352,22.4,20.7,391.3885016,93.8820102,6195,15.82826265,0.026795803,0.000968523,50.84,90.29677419,71.32989141,3.996861592,0.173710294,988.1961857,60.51124371,0.382064631,0.839163526,2,3
Talbot,Maryland,579,6,11057,26124,30973,6208,48,16,39.6036146,-77.813955,12.81530982,28.4,8.542713568,136467,27570,11.6,10.9,268.5413731,54.65565613,37181,138.455388,0.01557247,0.000161373,44.56875,91.63225806,68.02142281,5.438241167,0.06229507,19.67647849,57.80698971,-0.356981958,-0.502899301,1,4
Taliaferro,Georgia,24,0,431,1106,632,905,0,0,33.5661432,-82.878768,20.71215209,35.6,19.80033278,67409,16029,16,31.4,194.6073922,100,1537,7.89795281,0.015614834,0,51.40231958,92.56129032,72.66206684,2.58406593,0.173710294,833.4153616,62.90772156,-0.354192326,-0.771217092,1,4
Talladega,Alabama,2291,31,14769,65209,51242,28736,225,14,33.3800873,-86.165891,23.15986226,38.8,10.30204108,82924,16556,16.3,20.8,736.7768762,55.81533825,79978,108.5511809,0.028645377,0.000387607,48.20666667,90.81612903,71.03730305,4.453785385,0.162263112,548.5769611,62.70375153,0.503857449,-0.126735959,2,3
Tallahatchie,Mississippi,793,24,2107,11702,5556,8253,9,2,33.9504861,-90.173235,22.29306955,44.1,14.57413249,74169,12340,16,28.2,645.2187016,80.94680713,13809,21.40204549,0.057426316,0.001737997,53.06,91.86451613,72.78724014,4.29481781,0.165698705,28.21362519,65.6275576,2.399056923,2.118581791,3,2
Tallapoosa,Alabama,1209,85,8987,31380,28472,11895,80,14,32.8623836,-85.797503,18.18006719,36,11.90483693,87176,15691,15.9,23.4,716.5202923,74.22625913,40367,56.33755308,0.029950207,0.00210568,45.71,90.3,71.62982591,3.097670251,0.193826101,986.9134869,63.30986175,0.589779355,2.72993493,3,5
Tama,Iowa,821,34,3356,13498,14634,2220,0,0,42.0798177,-92.532561,17.30053322,35.4,7.69174258,101269,24632,9.3,13,721.0111787,72.39826645,16854,23.37550443,0.048712472,0.002017325,34.50666667,85.85483871,60.87817484,8.668399665,0.107101522,979.3084276,52.01179863,1.825257974,2.583025482,3,5
Taney,Missouri,1422,37,12379,43549,52293,3635,111,18,36.6547669,-93.041142,20.77652829,28.8,16.22364584,79646,19424,10.1,17.8,632.4398181,43.86066763,55928,88.43212967,0.025425547,0.000661565,45.8,89.36774194,67.78446493,5.184326677,0.137544679,969.2240195,57.81025602,0.291834481,0.328778937,2,3
Tangipahoa,Louisiana,4764,121,20112,114646,90081,44677,516,79,30.6266363,-90.405682,22.02475615,38.7,10.11211554,96996,17407,10.4,22.3,791.3114521,40.92917248,134758,170.2970425,0.035352261,0.000897906,56.78,90.41290323,74.68168971,4.390698925,0.155814567,18.72449309,67.23396313,0.945499851,0.72174737,2,5
Taos,New Mexico,149,4,9014,23709,28749,3974,6,6,36.5783283,-105.63097,16.33172204,19.2,12.63890032,78978,14068,6.3,21.9,2202.37179,58.44794608,32723,14.85807262,0.004553372,0.000122238,26.00666667,89.18709677,59.02327189,7.72141321,0.022960061,786.698126,29.62995392,-1.082579852,-0.56796977,1,4
Tarrant,Texas,53292,747,244511,1858004,1526798,575717,5683,744,32.7715679,-97.291235,14.04899967,29.5,18.35715547,126278,29108,10.4,14.4,863.6496815,1.288201327,2102515,2434.453512,0.025346787,0.000355289,53.08333333,97.95483871,74.88866918,8.381575199,0.126717498,982.4206591,61.98782842,0.286648204,-0.180471679,2,3
Tate,Mississippi,1062,38,4863,23458,19014,9307,0,0,34.6503353,-89.944793,17.69525208,36.8,15.52469136,99954,21020,14,15.7,404.7625753,77.39043135,28321,69.9694135,0.037498676,0.001341761,49.52,90.87741935,69.63117512,5.406276059,0.165698705,27.8346467,62.03880513,1.086839388,1.459753064,2,5
Tattnall,Georgia,860,12,3803,21483,16998,8288,25,4,32.0458055,-82.058131,20.43579877,43.3,18.95489421,90297,17454,22.8,27.7,479.5207048,68.23667712,25286,52.73182106,0.034010915,0.000474571,55.18666667,94.33,75.34237195,1.931476243,0.173710294,12.32140474,66.08666137,0.857173399,0.017860648,2,3
Taylor,Florida,1364,14,4525,17044,16399,5170,48,6,30.047002,-83.60353,23.78792935,34.5,14.91805481,72430,18803,13.3,14.8,1043.301267,69.28223305,21569,20.67379834,0.063238908,0.00064908,63.25793424,86.30068231,76.81897851,7.732140815,0.186876501,14.41015658,69.56643378,2.781810985,0.308019903,3,2
Taylor,Georgia,217,11,1677,6343,4795,3225,0,0,32.5559047,-84.251867,21.63112724,38.7,15.8643326,71788,13901,9.1,28.4,376.6855298,100,8020,21.29096917,0.027057357,0.001371571,50.84,90.29677419,71.97989141,4.157065674,0.173710294,988.1523082,61.88063147,0.399287732,1.509318688,2,5
Taylor,Iowa,169,1,1392,4729,5961,160,0,0,40.7373997,-94.696408,16.47129377,32.2,6.913319239,95400,22667,11.7,13.2,531.9014021,100,6121,11.50777188,0.027609868,0.000163372,37.34,88.04,63.86584485,6.117596006,0.095547168,979.3397081,54.49075269,0.435670094,-0.499575528,2,3
Taylor,Kentucky,342,7,4716,21053,23593,2176,90,8,37.366475,-85.327941,22.06185155,35.7,6.29027309,74473,15375,10.8,25.2,266.3367905,52.19076371,25769,96.75343745,0.013271761,0.000271644,44.06,88.90322581,66.53100319,3.631923668,0.1474126,834.4871507,56.12083895,-0.508481618,-0.319549726,1,4
Taylor,Texas,3323,59,20131,117903,117573,20461,733,71,32.3014294,-99.890113,15.27775479,32,16.62578095,102007,22971,7.9,17.5,915.5510857,16.03348897,138034,150.7660273,0.024073779,0.000427431,51.41333333,100.0258065,75.28741935,8.974285714,0.059622491,950.661321,53.25092166,0.202821749,-0.060519878,2,3
Taylor,West Virginia,150,8,3507,13188,16181,514,25,4,39.33598663,-80.0461884,21.029651,39.7,7.304862323,87605,19252,12.7,16.6,172.7710179,59.70405445,16695,96.6307903,0.008984726,0.000479185,39.696,90.53448276,65.58978768,4.661881262,0.142052429,968.4709759,52.81300912,-0.790779096,0.025532429,1,4
Taylor,Wisconsin,257,4,3980,16363,19798,545,25,4,45.21160128,-90.50124765,17.05797746,32.9,8.392769306,89705,23815,8.9,12.4,975.0306451,80.44371405,20343,20.86395961,0.012633338,0.000196628,31.63660657,78.62903226,55.99754324,5.657917151,0.110234118,958.4029574,47.82494091,-0.55052121,-0.444280178,1,4
Tazewell,Illinois,1988,36,25457,106346,126353,5450,132,12,40.5075327,-89.513427,15.30132726,32.5,4.623842646,113740,29515,12.4,7.9,646.8853534,20.41818692,131803,203.7501689,0.015083116,0.000273135,38.27333333,89.85483871,64.50658986,6.432119816,0.159357911,933.6764209,52.94738863,-0.389205488,-0.317070613,1,4
Tazewell,Virginia,344,2,9358,31237,38470,2125,207,22,37.12495206,-81.56066247,19.45427192,32.2,11.56183334,81760,18572,14.3,17.8,518.8465078,51.88783886,40595,78.24086582,0.00847395,4.93E-05,39.30333333,86.51290323,63.45364055,5.639339478,0.158015841,928.4638095,55.53442396,-0.824413245,-0.689245095,1,4
Tehama,California,660,7,12780,52304,58737,6347,65,11,40.1256314,-122.23407,14.25897379,27.9,7.817640917,86757,18711,9.9,21.5,2949.711327,51.48826876,65084,22.06453201,0.010140741,0.000107553,41.26740453,101.7,72.9237374,6.350205727,0.025284164,492.1547075,45.870837,-0.714656526,-0.592386784,1,4
Telfair,Georgia,400,21,2976,12884,9609,6251,0,0,31.9298111,-82.939016,20.96950642,25.1,16.26090485,68786,15092,16.1,28.7,437.3032109,46.98787879,15860,36.26774193,0.025220681,0.001324086,55.76551724,93.30967742,75.49041571,2.705590763,0.173710294,100.4773642,63.00034852,0.278344235,1.430364524,2,5
Teller,Colorado,180,4,5888,19500,23818,1570,15,3,38.8821576,-105.16179,12.29438244,21,8.180645161,120693,29604,6.5,7.5,557.0425724,62.60385439,25388,45.5764088,0.007089964,0.000157555,32.5,86.976,61.22861161,6.604958915,0.045326103,801.2300226,29.84058118,-0.915547504,-0.509247559,1,4
Tensas,Louisiana,163,2,1115,3219,1897,2437,0,0,32.0017152,-91.340105,28.47731875,30.7,10.97070649,54429,9855,19.4,33.8,602.7841826,100,4334,7.189969686,0.037609599,0.000461467,49.31,90.84516129,73.89567673,5.004661665,0.164343211,61.27386214,66.06809732,1.094143569,-0.003927608,2,3
Terrebonne,Louisiana,3708,119,16503,93958,78118,32343,344,38,29.4165406,-90.867583,22.29123563,41.6,11.99987405,104576,18951,11.4,20.2,1231.763878,20.62846415,110461,89.67708988,0.033568409,0.001077303,60.60666667,90.20322581,76.8500574,5.54876142,0.079894075,15.15333091,70.09291697,0.828034769,1.02003399,2,5
Terrell,Georgia,333,32,1713,6818,3187,5344,0,0,31.7770102,-84.436976,21.25589768,33.1,18.23327871,81696,14916,14,34.7,335.4397496,52.05582394,8531,25.43228705,0.039034111,0.003751026,53.59666667,94.82580645,76.656851,4.977219662,0.171797484,9.806224111,65.68654378,1.18794643,5.465681328,3,1
Terrell,Texas,3,0,255,521,707,69,0,0,30.2250045,-102.0765,14.64499162,25.9,27.73972603,85706,9750,11,24.9,2358.015806,100,776,0.329090245,0.003865979,0,54.22585753,100.6035714,77.16700827,7.809694113,0.06141952,823.9052319,57.10366205,-1.127844075,-0.771217092,1,4
Terry,Texas,320,4,1858,10479,11317,1020,26,5,33.1738064,-102.33517,15.77887293,34.4,24.53102453,92309,23496,6,13.7,888.8389381,24.66998656,12337,13.87990498,0.025938235,0.000324228,46.18571429,100.2387097,74.15405969,7.153105113,0.047569415,901.6996467,46.27127716,0.325594534,-0.232117363,2,3
Teton,Idaho,218,1,1596,10546,11726,416,13,2,43.7594768,-111.20764,13.47640388,21.4,16.49955326,107009,29387,4.4,12.3,449.1812424,100,12142,27.03140482,0.017954209,8.24E-05,22.14,85.74193548,51.25614951,6.205478751,0.05005786,810.3456733,33.06516129,-0.200146543,-0.634209129,1,4
Teton,Montana,46,0,1427,4720,5807,340,25,4,47.8371212,-112.24087,14.88789666,24.3,12.01707577,97738,25515,6.6,10.6,2271.602244,100,6147,2.706019514,0.007483325,0,24.33607385,86.89677419,54.6951831,7.344567251,0.041663207,887.3963552,35.30103069,-0.889645029,-0.771217092,1,4
Teton,Wyoming,633,1,3717,19747,22285,1179,48,6,43.9347763,-110.5897588,14.54636942,12.4,16.03451736,160838,42603,2.2,7.3,3995.936355,46.43091951,23464,5.871965396,0.026977497,4.26E-05,21.87857143,83.88387097,47.32734036,8.17975255,0.050930217,834.2068998,32.65620627,0.394029021,-0.700385305,1,3
Texas,Missouri,393,2,5456,19942,23562,1836,47,4,37.3173208,-91.965056,22.9218501,31,16.69281117,74130,14518,14.2,26.2,1177.265363,99.21178099,25398,21.57372569,0.015473659,7.87E-05,43.2795061,89.70645161,65.45568622,5.654019221,0.119110395,898.5308188,56.65284785,-0.363488575,-0.640361186,1,4
Texas,Oklahoma,1640,10,2361,17622,17438,2545,25,8,36.7479006,-101.49006,16.84910053,31.8,21.61344538,88119,24044,8.5,13.4,2041.292753,45.06782946,19983,9.789384678,0.082069759,0.000500425,32.96666667,97.89666667,68.14,9.877634409,0.073459293,906.6159754,48.23493088,4.021805931,0.060848559,3,2
Thayer,Nebraska,36,0,1278,3725,4866,137,19,3,40.176251,-97.594964,13.46677152,33,9.744966443,91858,24598,8.9,12,573.8067827,100,5003,8.718962813,0.007195683,0,35.68570793,89.91,65.27080147,6.991826844,0.132402462,959.04299,52.82044365,-0.908586001,-0.771217092,1,4
Thomas,Georgia,1524,66,8304,36147,26917,17534,226,35,30.8637615,-83.919319,17.88825378,32.5,16.11927039,90804,17765,14.4,21.3,544.6013409,46.02191413,44451,81.62117252,0.034284943,0.001484781,56.48,90.06451613,74.58565065,3.958542901,0.173710294,16.36412991,65.97859996,0.875217901,1.697554992,3,5
Thomas,Kansas,190,0,1405,6372,7408,369,23,1,39.3509252,-101.05557,15.74457967,33.4,9.273545484,94115,21460,4.9,10,1074.68602,30.84810127,7777,7.236532211,0.024431015,0,41.11823912,91.4,64.89216032,8.564454768,0.102801496,928.389079,49.14717666,0.226345425,-0.771217092,1,3
Thomas,Nebraska,7,0,191,531,690,32,0,0,41.9135952,-100.55579,13.76504718,27.4,13.19702602,102000,22818,6.3,9.6,712.9001143,100,722,1.012764601,0.009695291,0,35.68570793,90.95806452,63.05511375,8.560335117,0.05601639,922.9910981,48.38944673,-0.743989016,-0.771217092,1,4
Throckmorton,Texas,10,2,445,1056,1439,62,14,2,33.1774927,-99.212356,13.73739159,25.5,27.3465704,100386,14926,6.5,13.3,912.5518616,100,1501,1.644838023,0.006662225,0.001332445,54.22585753,100.7821429,76.11554688,6.201634943,0.068634937,807.0477493,59.23156167,-0.94371374,1.444263184,2,5
Thurston,Nebraska,287,4,854,6370,2694,4530,34,6,42.1582058,-96.544037,27.01198096,44.1,15.93855017,91917,18870,19.2,31.5,393.5835969,100,7224,18.35442345,0.039728682,0.00055371,36.0370926,89.39666667,64.44781069,8.252215003,0.072037522,970.8828231,52.45361207,1.233683318,0.149446488,2,3
Thurston,Washington,1375,21,51871,238665,236829,53707,411,72,46.9257776,-122.8332006,12.85646403,30.1,6.06709864,123688,32097,10.3,12,722.4553666,20.9887261,290536,402.150795,0.004732632,7.23E-05,30.34761905,81.76774194,56.79355936,4.708033794,0.067216809,24.2281896,45.85348475,-1.070775739,-0.651002581,1,4
Tift,Georgia,1839,58,6259,34385,26721,13923,181,20,31.4574352,-83.526607,18.82640513,36,17.7676399,86707,16756,12.1,27.5,260.8758028,40.78219253,40644,155.7982747,0.045246531,0.001427025,55.94,91.78,74.79070661,3.845453149,0.173710294,132.7229475,65.62745776,1.597028813,1.601523051,3,5
Tillamook,Oregon,59,0,7140,19896,25239,1797,25,4,45.4637069,-123.71269,14.87226294,32.9,10.49592742,90684,21028,6.8,15.4,1102.368679,69.6039604,27036,24.52537025,0.002182275,0,39.26,73.1,55.20268817,4.156973886,0.04147829,17.13669739,48.74924731,-1.2387145,-0.771217092,1,4
Tillman,Oklahoma,111,2,1467,5783,5920,1330,0,0,34.372843,-98.924219,18.50454313,43.2,19.89086428,78513,17952,22.4,21.8,871.1336645,51.21371371,7250,8.322488609,0.015310345,0.000275862,48.74814815,98.71290323,73.57117381,9.471550354,0.104711435,966.5182322,57.94613765,-0.374242658,-0.312536381,1,4
Tioga,New York,291,23,10094,38109,46476,1727,0,0,42.1703428,-76.306353,15.65940552,34.9,4.740957967,114959,25378,12.6,11,518.6093427,65.65867971,48203,92.94664795,0.006036969,0.000477149,28.92777778,84.80645161,56.85080389,6.802452637,0.121381976,957.679022,46.19172555,-0.984886297,0.022147135,1,4
Tioga,Pennsylvania,102,3,9155,31436,39447,1144,25,6,41.7721868,-77.254268,18.10896009,36.3,7.759768734,92836,22001,13,13.4,1133.776677,90.10981158,40591,35.80158317,0.002512872,7.39E-05,30.16333333,90.59677419,59.950553,4.744953917,0.101789555,980.5118356,49.52070661,-1.216944979,-0.648342232,1,4
Tippah,Mississippi,755,18,3721,18294,17809,4206,25,4,34.7683606,-88.908899,19.27270167,40,15.32709245,77216,17673,34.1,23.5,457.8110163,83.84310903,22015,48.08752786,0.034294799,0.000817624,49.58,91.16774194,70.38875576,4.259500768,0.165698705,471.8102151,61.27222734,0.87586691,0.588261044,2,3
Tippecanoe,Indiana,2917,14,23280,172452,161838,33894,477,35,40.3886274,-86.894065,19.11701405,32.5,9.94632652,101927,20933,7.5,21.8,499.8029162,14.50109966,195732,391.6183633,0.014903031,7.15E-05,39.60666667,90.54516129,65.60898018,5.719884117,0.097288761,883.0551163,53.65955065,-0.401063926,-0.652332755,1,4
Tipton,Indiana,251,26,3239,11909,14709,439,25,4,40.311352,-86.051857,18.771038,34.5,8.386287625,103601,26696,17,8.7,260.5407022,61.60266064,15148,58.14062783,0.016569844,0.001716398,36.44,87.57931034,62.47955718,7.377285873,0.068950162,971.6688073,53.95585624,-0.291305759,2.082668745,2,5
Tipton,Tennessee,1964,22,9189,52410,47978,13621,47,8,35.500996,-89.739065,21.23710326,32.4,9.052521981,109173,24676,16.8,13.8,458.4062366,55.12516167,61599,134.376444,0.031883634,0.000357149,49.94,90.70322581,69.88821813,4.936781874,0.172877061,866.7452906,61.99686636,0.717093819,-0.177379024,2,3
Tishomingo,Mississippi,731,39,4024,15359,18580,803,66,8,34.740406,-88.239295,18.40760414,37.7,17.02527544,71578,16239,19.9,18.6,424.302635,100,19383,45.68201656,0.03771346,0.002012072,48.2,91.16774194,69.24827957,4.422596006,0.165698705,530.8197389,60.60794163,1.100982725,2.574291225,3,5
Titus,Texas,1496,30,4845,27905,27756,4994,49,8,33.2165943,-94.965693,16.19737819,31,25.20468891,90396,21573,11.3,20.8,406.057144,50.55668955,32750,80.65367273,0.045679389,0.000916031,54.78214286,94.19354839,74.57884177,3.374613031,0.091611093,328.036966,64.32470984,1.625532131,0.751884133,2,5
Todd,Kentucky,213,8,1995,10299,11012,1282,0,0,36.8356858,-87.179243,22.23114191,35.8,8.887117665,86426,17064,11.5,17.2,374.4965754,100,12294,32.82807056,0.017325525,0.000650724,45.6625,89.50666667,68.13723164,5.370779091,0.143007663,827.5187647,58.99070501,-0.241544831,0.310753411,2,3
Todd,Minnesota,549,2,5451,19213,23740,924,39,5,46.0706219,-94.897599,14.5563027,37.1,8.291245791,94709,22842,12.2,13.5,944.9789712,78.38923479,24664,26.1000517,0.022259163,8.11E-05,30.40643311,83.57419355,58.70502587,6.412806485,0.09278588,970.3914989,46.90603772,0.083330884,-0.636370663,1,3
Todd,South Dakota,195,5,763,9414,817,9360,35,6,43.1933999,-100.7184,41.49130895,38.7,17.38248225,61082,7657,14.2,47.1,1388.526992,100,10177,7.329349778,0.019160853,0.000491304,28.3,94.79354839,63.37056836,9.197803379,0.09593702,922.8885253,46.24763441,-0.120690099,0.045682909,1,3
Tolland,Connecticut,1484,67,24571,126150,133558,17163,209,16,41.8550516,-72.336497,10.54348999,24.9,3.741395316,154462,36100,8.2,6.8,410.3227619,38.2078839,150721,367.3230296,0.009846007,0.00044453,30.85384615,87.65483871,60.9283677,5.096944468,0.112697362,139.0467613,49.75345675,-0.734064501,-0.032089063,1,4
Tom Green,Texas,3932,71,18625,100575,108013,11187,563,29,31.404454,-100.46213,14.14443587,29.1,17.94098869,101567,23443,12.3,13.8,1521.990029,15.64087676,119200,78.31851571,0.032986577,0.000595638,50.13333333,102.6451613,77.17815229,7.842343647,0.078082895,947.1206091,55.56063313,0.789721644,0.219160928,2,3
Tompkins,New York,458,2,15430,86750,82928,19252,163,16,42.4520354,-76.47364,14.14917359,22.7,5.346700084,118351,21284,5.3,20.1,474.6487612,43.3431137,102180,215.2749746,0.004482286,1.96E-05,30.23888889,86.58709677,57.94188428,6.480496672,0.067667691,976.8128264,48.79431132,-1.087260802,-0.738627819,1,4
Tooele,Utah,968,1,6748,65511,67988,4271,36,4,40.448764,-113.13111,10.44958082,34.1,8.363213648,116595,35141,11.1,7.2,6941.954546,17.70071112,72259,10.40902811,0.013396255,1.38E-05,36.67272727,96.575,64.60038816,6.754233321,0.021725956,865.1975644,29.69210202,-0.500283798,-0.748271584,1,4
Toole,Montana,159,6,921,3815,4248,488,21,4,48.6554073,-111.69565,17.6224944,25.9,13.42321219,83000,17352,5.2,16.9,1915.021719,42.95642374,4736,2.473079001,0.033572635,0.001266892,23.03333333,85.58064516,52.96039939,11.50471582,0.029156682,881.0294931,33.07182796,0.828313047,1.335267031,2,5
Toombs,Georgia,1378,52,4549,22281,18884,7946,52,8,32.1216186,-82.331219,19.2793079,48.3,18.57650605,80372,14635,16,26.6,364.0056015,51.05609228,26830,73.70765694,0.051360417,0.001938129,56.12,94.88387097,75.64030722,4.055698925,0.173710294,34.70261137,61.42308756,1.999622819,2.451344868,3,5
Torrance,New Mexico,128,1,3319,12142,13890,1571,0,0,34.6404664,-105.85082,19.55110932,25.3,10.37372787,76882,16013,7,31.1,3345.21726,98.78532625,15461,4.621822381,0.008278895,6.47E-05,23.45,93.25483871,63.41935484,6.939016897,0.027362738,812.9778495,32.77883257,-0.837257445,-0.663639238,1,4
Towner,North Dakota,30,0,553,1636,2033,156,20,3,48.6855544,-99.245783,16.57282226,35.8,11.558669,99633,24000,10.6,14.1,1024.566811,100,2189,2.136512696,0.013704888,0,27.79269971,82.13922523,55.6831744,8.814108112,0.047635344,956.5257012,44.94149276,-0.479960587,-0.771217092,1,4
Towns,Georgia,369,10,4206,7831,11586,451,25,4,34.9166433,-83.737327,13.86498291,26.1,17.32725892,82528,17816,6.4,15.1,166.5310556,100,12037,72.28081247,0.030655479,0.000830772,42.90714286,86.58064516,66.46733708,2.936050155,0.184655059,441.3918373,58.55630374,0.636220895,0.61012246,2,3
Traill,North Dakota,147,0,1606,6430,7620,416,41,7,47.4541882,-97.16162,16.28640296,37.6,6.736741519,113020,27185,13,8.3,861.9488732,100,8036,9.323058768,0.018292683,0,27.79269971,84.18064516,57.17201104,8.889960335,0.083805062,973.8765529,44.09959108,-0.177858329,-0.771217092,1,4
Transylvania,North Carolina,346,9,10809,23576,32123,2262,25,4,35.2020952,-82.798255,15.69634598,26.8,15.30944625,88227,23147,9.7,14.4,378.4781623,59.63735268,34385,90.8506842,0.010062527,0.000261742,42.38666667,84.75862069,64.11898154,4.568670071,0.214409066,469.4596913,59.884551,-0.719806849,-0.336013959,1,4
Traverse,Minnesota,40,0,828,2431,2927,332,15,3,45.7721886,-96.471601,14.55775889,32.6,7.460252752,95231,25267,11.7,9.2,573.8715007,100,3259,5.678971679,0.012273704,0,31.52,85.4,59.31792188,7.857474215,0.093600644,978.2774089,45.63976629,-0.574202792,-0.771217092,1,4
Travis,Texas,29997,436,129553,1144401,1015450,258504,2930,430,30.334699,-97.781971,12.48149558,21.8,14.56110878,144653,30792,7,15.2,991.7921754,5.463522171,1273954,1284.496925,0.023546376,0.000342242,59.02333333,102.5774194,78.66376102,4.138045921,0.121697793,983.4994297,63.45647665,0.168092726,-0.202165161,2,3
Treasure,Montana,6,0,201,495,651,45,0,0,46.2114591,-107.27164,16.28501474,33,14.22680412,80417,25313,10.6,19.1,977.8002397,100,696,0.71180183,0.00862069,0,24.33607385,91.73870968,57.99005919,8.064942557,0.063892702,886.1551306,36.80654759,-0.814750545,-0.771217092,1,4
Trego,Kansas,58,3,764,2039,2707,96,25,4,38.9143129,-99.872831,13.85481363,36.4,9.855880986,99800,27108,11.7,4.3,889.4753941,100,2803,3.151295717,0.020692116,0.001070282,41.11823912,93.64193548,67.76515838,8.378824352,0.102077267,943.4176798,52.7644259,-0.01985778,1.008360046,2,5
Trempealeau,Wisconsin,768,2,5469,24180,28542,1107,43,9,44.30397331,-91.35846355,15.44394924,30.2,7.641126501,99946,25813,10.3,9.7,733.0041666,89.61340922,29649,40.44861046,0.025903066,6.75E-05,31.63660657,83.96774194,59.26454859,4.564747974,0.086696657,928.0533273,50.26827238,0.323278686,-0.658983627,1,3
Treutlen,Georgia,269,11,1289,5612,4578,2323,0,0,32.4038809,-82.567288,18.28048509,35.7,16.09924986,72303,15201,9.3,18.7,199.4356665,58.8671024,6901,34.60263714,0.038979858,0.001593972,54.608,94.30322581,74.23184619,3.832660205,0.173710294,152.5490494,64.50483435,1.184373917,1.879108832,3,5
Trigg,Kentucky,196,0,3394,11257,13180,1471,25,4,36.8063656,-87.873358,20.1497784,32.8,7.436311446,91162,23064,13.3,16.2,441.4333683,79.3569984,14651,33.18960698,0.013377926,0,45.85789474,89.18064516,68.12623317,5.709656325,0.137284171,856.2852174,59.2864201,-0.501490747,-0.771217092,1,4
Trimble,Kentucky,72,0,1511,6960,8151,320,0,0,38.6130366,-85.337491,20.51827549,36.9,6.372409878,95431,18745,14.8,18,151.6478227,94.6986037,8471,55.85968759,0.008499587,0,42.91428571,91.71935484,67.90841005,5.087801804,0.162457905,830.0435579,55.3314972,-0.822725071,-0.771217092,1,4
Trinity,California,26,0,3475,8810,10687,1598,25,4,40.6507069,-123.11265,14.700217,33.5,8.708938121,82968,16137,7.8,20.1,3179.266263,100,12285,3.86409913,0.002116402,0,41.26740453,96.2,64.82710544,3.793590686,0.028685862,680.3873013,44.73679676,-1.243052179,-0.771217092,1,4
Trinity,Texas,199,7,3956,10695,12846,1805,0,0,31.0888419,-95.135506,16.63206423,39.6,20.36606894,76420,17644,29.3,15.5,693.6285835,77.23688721,14651,21.12225527,0.013582691,0.000477783,56.85445774,95.78709677,75.64809957,5.357320953,0.110921263,211.2043032,64.83310182,-0.488007152,0.023201299,1,4
Tripp,South Dakota,195,1,1238,4203,4379,1062,25,4,43.3459368,-99.883968,17.33588891,35.6,17.83639884,87486,17090,10.8,21.6,1612.452184,48.4939759,5441,3.374363627,0.035839,0.00018379,31.00684963,90.75483871,62.57730887,9.556440046,0.089057913,944.530482,47.71479192,0.977551185,-0.465626152,2,3
Troup,Georgia,2868,102,10638,59284,41102,28820,276,20,33.0335306,-85.028349,18.04317082,40.4,14.72001672,89905,16266,11,21.3,413.9911629,44.29926615,69922,168.897325,0.041017133,0.001458768,47.45333333,90.69333333,70.75843879,2.079768847,0.173710294,987.214483,61.49309967,1.318526681,1.654302708,3,5
